tag,sample_id,stable_prompt_id,blocks_after_capture,novel_triples_after_capture,new_gold_triples_after_capture,new_gold_pairs_after_capture,gold_pairs_covered_at_capture,gold_pairs_total
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:13:7,13,473,0,0,0,9,30
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:14:0,14,443,0,0,0,8,81
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:14:1,14,451,0,0,0,9,81
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:14:2,14,325,0,0,0,12,81
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:14:3,14,322,0,0,0,14,81
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:14:4,14,374,0,0,0,8,81
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:14:5,14,451,0,0,0,10,81
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:14:6,14,355,0,0,0,14,81
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:14:7,14,273,0,0,0,20,81
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:15:2,15,455,0,0,0,41,57
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:16:2,16,138,0,0,0,26,78
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:16:5,16,411,0,0,0,20,78
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:16:6,16,309,0,0,0,17,78
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:17:1,17,322,0,0,0,12,70
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:17:3,17,291,0,0,0,16,70
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:17:5,17,41,0,0,0,26,70
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:17:6,17,253,0,0,0,14,70
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:17:7,17,457,0,0,0,17,70
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:18:0,18,426,0,0,0,11,21
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:19:2,19,407,0,0,0,15,51
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:19:5,19,0,0,0,0,21,51
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:20:0,20,378,0,0,0,19,90
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:20:1,20,307,0,0,0,27,90
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:20:2,20,388,0,0,0,20,90
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:21:0,21,284,0,0,0,15,71
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:21:2,21,259,0,0,0,19,71
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:21:3,21,248,0,0,0,19,71
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:21:6,21,31,0,0,0,26,71
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:23:0,23,453,0,0,0,11,74
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:23:1,23,431,0,0,0,8,74
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:23:2,23,351,0,0,0,6,74
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:23:3,23,517,0,0,0,5,74
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:23:4,23,523,0,0,0,9,74
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:23:5,23,395,0,0,0,3,74
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:23:6,23,4,0,0,0,10,74
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:23:7,23,360,0,0,0,7,74
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:25:0,25,367,0,0,0,16,61
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:25:4,25,326,0,0,0,14,61
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:25:5,25,438,0,0,0,13,61
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:25:7,25,472,0,0,0,18,61
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:26:0,26,231,0,0,0,33,60
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:26:1,26,302,0,0,0,21,60
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:26:2,26,22,0,0,0,27,60
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:26:3,26,298,0,0,0,17,60
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:26:4,26,274,0,0,0,14,60
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:26:7,26,206,0,0,0,14,60
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:27:3,27,389,0,0,0,6,49
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:27:4,27,422,0,0,0,4,49
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:27:5,27,247,0,0,0,7,49
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:28:7,28,406,0,0,0,26,59
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:29:2,29,230,0,0,0,35,120
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:29:7,29,348,0,0,0,35,120
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:30:1,30,21,0,0,0,18,47
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:30:2,30,413,0,0,0,24,47
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:30:4,30,446,0,0,0,25,47
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:30:7,30,472,0,0,0,22,47
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:31:0,31,369,0,0,0,23,86
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:31:1,31,0,0,0,0,8,86
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:31:2,31,27,0,0,0,9,86
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:31:3,31,421,0,0,0,8,86
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:31:4,31,284,0,0,0,6,86
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:31:5,31,6,0,0,0,8,86
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:31:6,31,402,0,0,0,9,86
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:31:7,31,334,0,0,0,8,86
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:33:2,33,295,0,0,0,23,100
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:33:3,33,227,0,0,0,14,100
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:33:4,33,384,0,0,0,32,100
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:34:1,34,6,0,0,0,26,103
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:34:2,34,407,0,0,0,28,103
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:34:5,34,453,0,0,0,3,103
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:34:6,34,503,0,0,0,5,103
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:35:0,35,260,0,0,0,11,59
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:35:1,35,335,0,0,0,8,59
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:35:2,35,271,0,0,0,4,59
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:35:3,35,326,0,0,0,5,59
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:35:4,35,370,0,0,0,10,59
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:35:5,35,365,0,0,0,7,59
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:35:6,35,259,0,0,0,1,59
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:40:0,40,436,0,0,0,9,32
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:40:1,40,432,0,0,0,6,32
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:40:2,40,393,0,0,0,8,32
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:40:3,40,322,0,0,0,10,32
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:40:4,40,373,0,0,0,11,32
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:40:7,40,425,0,0,0,8,32
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:42:0,42,315,0,0,0,14,56
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:42:3,42,283,0,0,0,15,56
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:42:4,42,435,0,0,0,14,56
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:42:5,42,385,0,0,0,9,56
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:42:6,42,373,0,0,0,12,56
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:42:7,42,419,0,0,0,21,56
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:43:2,43,442,0,0,0,26,69
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:46:5,46,2,0,0,0,22,38
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:48:0,48,366,0,0,0,4,80
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:48:1,48,348,0,0,0,1,80
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:48:2,48,361,0,0,0,6,80
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:48:4,48,435,0,0,0,11,80
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:48:7,48,475,0,0,0,4,80
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:51:1,51,460,0,0,0,33,120
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:51:2,51,394,0,0,0,35,120
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:51:3,51,67,0,0,0,36,120
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:51:4,51,352,0,0,0,41,120
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:51:5,51,439,0,0,0,39,120
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:51:6,51,416,0,0,0,41,120
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:51:7,51,398,0,0,0,33,120
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:52:0,52,304,0,0,0,13,26
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:52:3,52,278,0,0,0,11,26
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:52:4,52,302,0,0,0,9,26
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:52:5,52,421,0,0,0,9,26
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:52:6,52,290,0,0,0,9,26
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:52:7,52,362,0,0,0,13,26
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:53:3,53,39,29,0,1,35,86
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:54:2,54,488,0,0,0,6,16
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:54:3,54,532,0,0,0,4,16
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:54:7,54,0,0,0,0,3,16
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:55:0,55,393,0,0,0,9,44
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:55:1,55,435,0,0,0,12,44
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:55:2,55,491,0,0,0,13,44
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:55:3,55,0,0,0,0,12,44
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:55:4,55,3,0,0,0,18,44
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:55:5,55,399,0,0,0,13,44
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:55:6,55,399,0,0,0,9,44
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:55:7,55,457,0,0,0,18,44
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:56:0,56,436,0,0,0,2,52
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:56:2,56,394,0,0,0,10,52
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:56:3,56,456,0,0,0,18,52
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:57:3,57,33,14,0,0,13,41
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:58:6,58,386,0,0,0,13,49
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:59:3,59,2,0,0,0,26,70
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:59:5,59,13,0,0,0,29,70
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:60:0,60,417,0,0,0,26,95
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:60:1,60,435,0,0,0,14,95
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:60:3,60,402,0,0,0,22,95
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:60:4,60,359,0,0,0,24,95
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:60:7,60,411,0,0,0,26,95
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:62:5,62,8,0,0,0,21,88
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:64:1,64,164,0,0,0,3,56
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:64:2,64,328,0,0,0,5,56
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:64:4,64,308,0,0,0,8,56
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:64:6,64,264,0,0,0,10,56
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:64:7,64,314,0,0,0,10,56
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:65:2,65,288,0,0,0,18,59
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:65:5,65,88,0,0,0,14,59
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:66:0,66,468,0,0,0,20,65
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:66:1,66,500,0,0,0,18,65
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:66:2,66,371,0,0,0,20,65
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:66:3,66,495,0,0,0,10,65
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:66:4,66,428,0,0,0,24,65
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:66:5,66,20,0,0,0,14,65
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:66:6,66,488,0,0,0,14,65
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:66:7,66,405,0,0,0,17,65
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:67:0,67,516,0,0,0,3,78
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:67:1,67,476,0,0,0,5,78
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:67:2,67,516,0,0,0,2,78
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:67:3,67,78,64,0,1,3,78
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:67:4,67,469,0,0,0,3,78
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:67:5,67,394,0,0,0,3,78
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:67:6,67,356,0,0,0,4,78
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:67:7,67,622,0,0,0,1,78
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:68:1,68,445,0,0,0,24,82
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:68:4,68,9,0,0,0,28,82
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:68:5,68,490,0,0,0,19,82
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:68:7,68,431,0,0,0,24,82
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:69:1,69,469,0,0,0,20,62
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:69:3,69,445,0,0,0,28,62
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:69:5,69,424,0,0,0,15,62
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:69:6,69,313,0,0,0,30,62
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:70:0,70,352,0,0,0,24,115
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:70:1,70,44,0,0,0,20,115
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:70:5,70,290,0,0,0,20,115
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:70:6,70,6,0,0,0,20,115
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:71:3,71,597,0,0,0,3,24
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:72:7,72,427,0,0,0,40,74
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:73:1,73,423,0,0,0,16,38
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:73:5,73,571,0,0,0,21,38
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:74:3,74,226,0,0,0,4,45
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:74:7,74,450,0,0,0,5,45
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:75:0,75,414,0,0,0,5,59
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:75:1,75,425,0,0,0,9,59
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:75:2,75,380,0,0,0,10,59
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:75:3,75,465,0,0,0,9,59
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:75:4,75,395,0,0,0,2,59
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:75:5,75,426,0,0,0,7,59
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:75:6,75,395,0,0,0,7,59
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:75:7,75,411,0,0,0,11,59
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:76:1,76,252,0,0,0,3,39
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:76:2,76,270,0,0,0,10,39
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:76:6,76,193,0,0,0,5,39
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:77:1,77,186,0,0,0,15,55
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:77:2,77,242,0,0,0,1,55
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:77:3,77,270,0,0,0,9,55
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:77:4,77,338,0,0,0,1,55
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:77:5,77,360,0,0,0,0,55
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:77:6,77,244,0,0,0,5,55
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:77:7,77,259,0,0,0,1,55
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:78:0,78,357,0,0,0,38,77
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:78:5,78,387,0,0,0,36,77
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:78:7,78,384,0,0,0,28,77
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:79:1,79,405,0,0,0,1,76
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:81:0,81,0,0,0,0,41,110
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:81:1,81,20,0,0,0,31,110
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:81:3,81,387,0,0,0,12,110
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:81:4,81,259,0,0,0,34,110
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:81:5,81,340,0,0,0,14,110
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:81:7,81,284,0,0,0,37,110
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:82:0,82,379,0,0,0,18,56
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:82:1,82,407,0,0,0,20,56
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:82:2,82,13,0,0,0,28,56
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:82:3,82,479,0,0,0,26,56
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:82:5,82,334,0,0,0,25,56
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:82:6,82,16,0,0,0,25,56
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:82:7,82,97,0,0,0,22,56
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:83:0,83,433,0,0,0,8,91
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:83:1,83,327,0,0,0,8,91
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:83:2,83,294,0,0,0,0,91
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:83:3,83,402,0,0,0,7,91
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:83:4,83,483,0,0,0,0,91
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:83:6,83,430,0,0,0,4,91
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:83:7,83,19,0,0,0,1,91
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:84:4,84,374,0,0,0,21,79
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:85:1,85,473,0,0,0,11,61
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:85:4,85,425,0,0,0,15,61
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:85:6,85,19,0,0,0,15,61
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:86:1,86,384,0,0,0,10,45
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:86:2,86,364,0,0,0,19,45
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:86:5,86,441,0,0,0,19,45
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:86:6,86,379,0,0,0,17,45
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:87:0,87,426,0,0,0,4,43
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:87:1,87,421,0,0,0,3,43
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:87:2,87,297,0,0,0,2,43
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:87:4,87,438,0,0,0,4,43
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:87:5,87,402,0,0,0,4,43
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:87:6,87,370,0,0,0,4,43
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:87:7,87,399,0,0,0,5,43
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:89:2,89,105,0,0,0,24,74
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:89:4,89,431,0,0,0,22,74
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:89:5,89,271,0,0,0,23,74
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:89:6,89,425,0,0,0,25,74
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:92:2,92,19,9,0,0,13,41
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:93:0,93,65,61,0,12,21,47
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:93:1,93,28,0,0,0,15,47
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:93:5,93,497,0,0,0,17,47
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:93:6,93,108,0,0,0,26,47
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:93:7,93,466,0,0,0,20,47
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:94:0,94,165,0,0,0,12,55
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:94:2,94,438,0,0,0,6,55
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:94:4,94,296,0,0,0,10,55
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:94:6,94,305,0,0,0,7,55
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:97:1,97,508,0,0,0,9,33
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:97:3,97,633,0,0,0,9,33
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:99:2,99,295,0,0,0,5,14
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:101:3,101,360,0,0,0,30,46
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:102:1,102,30,0,0,0,20,68
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:102:2,102,572,0,0,0,19,68
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:102:5,102,504,0,0,0,18,68
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:103:2,103,319,0,0,0,23,47
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:103:7,103,335,0,0,0,10,47
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:106:2,106,392,0,0,0,14,31
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:107:0,107,507,0,0,0,14,30
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:107:3,107,537,0,0,0,11,30
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:107:5,107,491,0,0,0,13,30
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:107:6,107,429,0,0,0,10,30
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:109:0,109,43,0,0,0,51,81
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:109:3,109,354,0,0,0,42,81
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:109:5,109,412,0,0,0,44,81
qwen3-8b-keep4-s42,qwen3-8b-keep4-s42:109:7,109,86,54,6,26,38,81
