tag,sample_id,stable_prompt_id,blocks_after_capture,novel_triples_after_capture,new_gold_triples_after_capture,new_gold_pairs_after_capture,gold_pairs_covered_at_capture,gold_pairs_total
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:431:7,431,1,0,0,0,5,53
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:434:3,434,5,0,0,0,10,52
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:434:6,434,6,0,0,0,13,52
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:436:5,436,0,0,0,0,18,37
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:436:7,436,2,0,0,0,19,37
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:442:1,442,0,0,0,0,15,30
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:459:3,459,420,0,0,0,3,68
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:459:7,459,22,0,0,0,6,68
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:467:0,467,36,0,0,0,12,31
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:468:2,468,4,0,0,0,17,40
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:479:0,479,3,0,0,0,11,53
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:489:4,489,6,3,0,0,1,59
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:489:7,489,0,0,0,0,4,59
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:491:2,491,415,0,0,0,9,39
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:497:4,497,243,0,0,0,14,71
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:499:5,499,452,0,0,0,13,47
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:502:6,502,0,0,0,0,46,101
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:502:7,502,5,0,0,0,42,101
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:507:2,507,2,0,0,0,13,64
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:508:2,508,20,0,0,0,23,61
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:508:7,508,25,0,0,0,35,61
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:510:2,510,25,0,0,0,5,30
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:510:3,510,332,0,0,0,4,30
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:513:7,513,17,0,0,0,26,64
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:519:0,519,0,0,0,0,3,20
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:519:6,519,5,0,0,0,5,20
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:521:0,521,439,0,0,0,8,74
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:521:1,521,5,0,0,0,7,74
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:521:3,521,529,0,0,0,12,74
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:521:5,521,4,0,0,0,10,74
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:521:7,521,434,0,0,0,6,74
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:525:7,525,0,0,0,0,11,40
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:531:0,531,401,0,0,0,3,91
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:531:7,531,374,0,0,0,7,91
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:533:7,533,2,0,0,0,11,44
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:541:7,541,36,0,0,0,13,35
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:547:3,547,18,0,0,0,12,83
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:548:7,548,36,0,0,0,11,47
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:553:0,553,2,0,0,0,15,52
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:561:3,561,24,0,0,0,9,91
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:565:5,565,15,0,0,0,26,50
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:568:1,568,28,0,0,0,6,35
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:568:3,568,5,0,0,0,5,35
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:568:6,568,0,0,0,0,6,35
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:576:3,576,5,0,0,0,15,83
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:576:5,576,0,0,0,0,12,83
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:576:6,576,19,0,0,0,7,83
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:579:0,579,383,0,0,0,37,94
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:588:3,588,456,0,0,0,19,46
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:591:5,591,533,0,0,0,4,40
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:591:6,591,12,0,0,0,4,40
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:591:7,591,16,0,0,0,6,40
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:592:2,592,14,0,0,0,17,71
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:592:6,592,12,0,0,0,14,71
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:592:7,592,18,0,0,0,16,71
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:595:7,595,0,0,0,0,4,29
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:600:4,600,20,16,0,1,19,55
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:605:4,605,17,0,0,0,21,102
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:605:6,605,15,0,0,0,21,102
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:610:0,610,0,0,0,0,5,71
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:610:7,610,3,0,0,0,6,71
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:632:0,632,335,0,0,0,18,40
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:632:1,632,15,0,0,0,8,40
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:632:4,632,14,0,0,0,10,40
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:632:5,632,372,0,0,0,7,40
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:632:6,632,94,0,0,0,10,40
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:632:7,632,349,0,0,0,15,40
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:635:0,635,306,18,0,0,15,65
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:642:5,642,17,0,0,0,2,34
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:642:7,642,5,0,0,0,0,34
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:644:6,644,0,0,0,0,9,69
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:651:4,651,7,0,0,0,25,73
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:651:7,651,21,0,0,0,9,73
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:652:3,652,290,0,0,0,32,97
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:652:4,652,139,0,0,0,58,97
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:654:0,654,4,0,0,0,7,27
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:657:7,657,498,0,0,0,18,43
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:658:6,658,1,0,0,0,8,28
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:664:3,664,2,0,0,0,17,53
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:665:0,665,0,0,0,0,9,82
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:665:6,665,0,0,0,0,24,82
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:665:7,665,0,0,0,0,9,82
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:666:4,666,19,0,0,0,35,58
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:668:6,668,8,0,0,0,21,84
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:672:4,672,20,0,0,0,4,48
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:672:7,672,4,0,0,0,6,48
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:684:3,684,0,0,0,0,20,65
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:684:4,684,0,0,0,0,14,65
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:686:5,686,11,0,0,0,23,64
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:688:3,688,2,0,0,0,0,59
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:688:4,688,2,0,0,0,3,59
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:688:6,688,48,0,0,0,5,59
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:691:1,691,0,0,0,0,13,59
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:702:1,702,0,0,0,0,14,69
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:703:7,703,0,0,0,0,22,81
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:704:1,704,20,0,0,0,0,21
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:710:5,710,9,0,0,0,3,67
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:719:0,719,447,0,0,0,18,60
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:719:1,719,42,0,0,0,5,60
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:719:2,719,10,0,0,0,21,60
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:719:3,719,16,0,0,0,9,60
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:719:4,719,439,0,0,0,21,60
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:719:5,719,10,0,0,0,8,60
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:719:7,719,28,0,0,0,35,60
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:721:0,721,36,0,0,0,17,76
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:730:1,730,1,0,0,0,30,78
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:730:4,730,0,0,0,0,25,78
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:730:5,730,312,0,0,0,21,78
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:731:2,731,0,0,0,0,16,48
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:733:1,733,377,0,0,0,31,79
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:737:0,737,60,0,0,0,44,82
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:737:3,737,387,0,0,0,22,82
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:740:7,740,287,0,0,0,7,36
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:742:2,742,6,0,0,0,7,41
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:742:3,742,16,0,0,0,10,41
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:745:1,745,8,0,0,0,8,88
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:745:3,745,399,0,0,0,9,88
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:745:6,745,1,0,0,0,10,88
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:757:2,757,5,0,0,0,23,66
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:761:2,761,16,0,0,0,26,56
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:770:1,770,435,0,0,0,10,91
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:770:2,770,5,0,0,0,11,91
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:770:6,770,427,0,0,0,14,91
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:770:7,770,20,7,0,4,12,91
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:772:3,772,4,0,0,0,4,45
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:774:0,774,418,44,2,4,17,66
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:774:1,774,357,0,0,0,1,66
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:774:3,774,254,0,0,0,0,66
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:774:4,774,334,0,0,0,6,66
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:774:5,774,0,0,0,0,10,66
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:774:7,774,285,0,0,0,0,66
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:779:0,779,403,0,0,0,3,92
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:779:1,779,4,0,0,0,24,92
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:779:4,779,18,0,0,0,2,92
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:780:3,780,516,0,0,0,7,82
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:780:5,780,13,0,0,0,21,82
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:783:0,783,4,0,0,0,12,51
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:783:4,783,1,0,0,0,15,51
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:783:6,783,3,0,0,0,10,51
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:785:2,785,27,26,0,0,11,29
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:789:2,789,1,0,0,0,12,70
qwen3-4b-cleanv2-s123,qwen3-4b-cleanv2-s123:789:3,789,0,0,0,0,10,70
