tag,sample_id,stable_prompt_id,blocks_after_capture,novel_triples_after_capture,new_gold_triples_after_capture,new_gold_pairs_after_capture,gold_pairs_covered_at_capture,gold_pairs_total
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:14:4,14,417,0,0,0,2,81
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:14:5,14,379,0,0,0,4,81
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:14:6,14,490,0,0,0,2,81
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:14:7,14,431,0,0,0,4,81
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:16:0,16,258,0,0,0,4,78
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:16:1,16,321,0,0,0,2,78
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:16:2,16,47,0,0,0,2,78
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:16:3,16,389,0,0,0,5,78
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:16:4,16,415,0,0,0,2,78
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:16:5,16,434,0,0,0,7,78
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:16:6,16,44,0,0,0,12,78
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:17:1,17,0,0,0,0,5,70
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:17:4,17,503,0,0,0,9,70
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:17:5,17,458,0,0,0,14,70
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:17:7,17,6,0,0,0,7,70
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:19:0,19,239,0,0,0,20,51
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:19:1,19,260,0,0,0,5,51
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:19:3,19,290,0,0,0,15,51
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:19:4,19,207,0,0,0,10,51
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:19:5,19,75,0,0,0,10,51
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:19:6,19,289,0,0,0,8,51
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:19:7,19,282,0,0,0,7,51
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:20:0,20,379,0,0,0,7,90
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:20:1,20,200,0,0,0,5,90
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:20:3,20,489,0,0,0,8,90
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:20:5,20,380,0,0,0,6,90
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:20:6,20,408,0,0,0,4,90
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:21:0,21,450,0,0,0,16,71
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:21:1,21,471,0,0,0,5,71
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:21:3,21,203,0,0,0,7,71
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:21:4,21,419,0,0,0,11,71
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:21:5,21,491,0,0,0,7,71
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:21:6,21,385,0,0,0,9,71
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:21:7,21,57,0,0,0,10,71
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:22:0,22,491,0,0,0,13,60
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:23:0,23,539,0,0,0,3,74
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:23:1,23,553,0,0,0,4,74
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:23:2,23,354,0,0,0,3,74
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:23:3,23,320,0,0,0,6,74
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:23:4,23,380,0,0,0,5,74
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:23:5,23,377,0,0,0,3,74
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:23:7,23,417,0,0,0,3,74
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:25:2,25,0,0,0,0,6,61
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:25:4,25,466,0,0,0,5,61
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:25:5,25,198,0,0,0,10,61
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:25:6,25,4,0,0,0,4,61
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:26:2,26,345,0,0,0,21,60
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:26:6,26,4,0,0,0,29,60
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:26:7,26,287,0,0,0,3,60
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:28:2,28,535,0,0,0,14,59
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:29:1,29,5,0,0,0,7,120
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:29:4,29,14,0,0,0,22,120
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:30:2,30,8,0,0,0,5,47
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:31:0,31,409,0,0,0,11,86
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:31:1,31,462,0,0,0,1,86
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:31:2,31,481,0,0,0,1,86
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:31:3,31,438,0,0,0,8,86
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:31:4,31,496,0,0,0,3,86
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:31:5,31,518,0,0,0,4,86
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:31:6,31,474,0,0,0,2,86
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:31:7,31,452,0,0,0,3,86
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:32:7,32,21,0,0,0,10,44
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:34:1,34,400,0,0,0,8,103
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:34:2,34,21,0,0,0,9,103
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:34:7,34,63,0,0,0,13,103
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:35:2,35,310,0,0,0,19,59
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:35:5,35,383,0,0,0,6,59
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:35:6,35,15,0,0,0,15,59
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:35:7,35,277,0,0,0,5,59
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:40:1,40,380,0,0,0,4,32
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:40:2,40,7,0,0,0,2,32
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:40:3,40,457,0,0,0,2,32
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:40:4,40,492,0,0,0,4,32
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:40:5,40,459,0,0,0,2,32
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:40:6,40,422,0,0,0,1,32
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:42:0,42,218,0,0,0,7,56
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:42:1,42,5,0,0,0,9,56
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:42:2,42,1,0,0,0,9,56
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:42:3,42,244,0,0,0,8,56
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:42:4,42,18,0,0,0,9,56
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:43:1,43,4,0,0,0,28,69
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:44:0,44,2,0,0,0,13,43
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:45:3,45,424,0,0,0,4,77
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:48:0,48,428,0,0,0,4,80
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:48:1,48,339,0,0,0,5,80
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:48:2,48,478,0,0,0,5,80
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:48:3,48,327,0,0,0,10,80
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:48:5,48,515,0,0,0,4,80
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:48:7,48,353,0,0,0,8,80
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:49:0,49,175,0,0,0,5,51
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:49:1,49,173,0,0,0,2,51
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:49:2,49,243,0,0,0,14,51
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:49:3,49,197,0,0,0,14,51
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:49:6,49,269,0,0,0,6,51
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:50:0,50,344,0,0,0,32,70
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:50:2,50,8,0,0,0,24,70
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:50:3,50,55,0,0,0,22,70
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:52:0,52,358,0,0,0,6,26
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:52:3,52,442,0,0,0,4,26
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:52:5,52,479,0,0,0,2,26
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:54:4,54,21,0,0,0,4,16
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:55:0,55,482,0,0,0,11,44
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:55:1,55,0,0,0,0,8,44
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:55:2,55,83,0,0,0,11,44
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:55:5,55,474,0,0,0,8,44
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:56:1,56,82,0,0,0,16,52
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:57:2,57,4,0,0,0,2,41
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:58:5,58,484,0,0,0,8,49
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:58:6,58,420,0,0,0,10,49
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:58:7,58,318,0,0,0,9,49
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:59:0,59,1,0,0,0,35,70
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:59:1,59,416,0,0,0,27,70
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:59:3,59,393,0,0,0,13,70
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:59:5,59,419,0,0,0,33,70
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:59:7,59,370,0,0,0,35,70
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:60:0,60,38,0,0,0,12,95
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:60:2,60,453,0,0,0,8,95
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:60:3,60,395,0,0,0,7,95
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:60:4,60,475,0,0,0,5,95
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:60:6,60,420,0,0,0,2,95
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:61:0,61,0,0,0,0,26,78
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:61:7,61,3,0,0,0,39,78
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:62:1,62,59,48,9,13,23,88
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:62:3,62,375,0,0,0,18,88
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:62:6,62,12,0,0,0,31,88
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:64:0,64,236,0,0,0,0,56
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:64:1,64,11,0,0,0,8,56
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:64:2,64,332,0,0,0,1,56
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:64:3,64,35,0,0,0,2,56
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:64:4,64,318,0,0,0,7,56
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:64:5,64,356,0,0,0,1,56
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:64:6,64,367,0,0,0,1,56
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:64:7,64,442,0,0,0,3,56
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:65:0,65,346,0,0,0,20,59
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:66:1,66,509,0,0,0,15,65
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:66:5,66,464,0,0,0,18,65
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:66:7,66,9,0,0,0,20,65
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:67:3,67,7,0,0,0,2,78
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:67:6,67,264,0,0,0,4,78
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:67:7,67,356,0,0,0,2,78
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:68:2,68,437,0,0,0,26,82
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:68:6,68,418,0,0,0,24,82
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:70:3,70,58,0,0,0,15,115
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:73:0,73,590,0,0,0,11,38
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:73:4,73,3,0,0,0,9,38
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:73:5,73,0,0,0,0,12,38
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:74:2,74,8,0,0,0,19,45
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:75:1,75,313,0,0,0,3,59
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:75:3,75,448,0,0,0,8,59
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:75:4,75,424,0,0,0,2,59
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:75:5,75,527,0,0,0,5,59
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:75:6,75,260,0,0,0,9,59
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:75:7,75,302,0,0,0,3,59
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:76:0,76,335,0,0,0,2,39
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:76:1,76,327,0,0,0,3,39
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:76:2,76,320,0,0,0,1,39
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:76:3,76,200,0,0,0,1,39
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:76:4,76,342,0,0,0,2,39
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:76:5,76,309,0,0,0,4,39
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:76:6,76,311,0,0,0,0,39
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:76:7,76,272,0,0,0,1,39
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:77:0,77,248,0,0,0,1,55
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:77:1,77,276,0,0,0,1,55
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:77:2,77,239,0,0,0,2,55
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:77:3,77,178,0,0,0,1,55
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:77:4,77,442,0,0,0,1,55
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:77:5,77,272,0,0,0,1,55
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:77:6,77,310,0,0,0,1,55
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:77:7,77,318,0,0,0,2,55
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:78:0,78,376,0,0,0,19,77
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:78:2,78,1,0,0,0,32,77
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:80:4,80,419,0,0,0,2,24
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:80:6,80,2,0,0,0,6,24
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:81:1,81,341,0,0,0,12,110
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:81:2,81,331,0,0,0,8,110
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:81:3,81,3,0,0,0,24,110
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:81:4,81,25,0,0,0,14,110
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:81:5,81,378,0,0,0,2,110
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:81:6,81,333,0,0,0,23,110
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:81:7,81,365,0,0,0,2,110
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:82:3,82,455,0,0,0,7,56
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:82:5,82,205,0,0,0,14,56
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:82:6,82,52,0,0,0,18,56
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:83:0,83,44,0,0,0,7,91
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:83:1,83,379,0,0,0,7,91
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:83:3,83,420,0,0,0,6,91
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:83:4,83,6,0,0,0,4,91
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:83:5,83,375,0,0,0,6,91
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:83:7,83,197,0,0,0,9,91
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:84:0,84,1,0,0,0,5,79
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:84:1,84,6,0,0,0,6,79
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:84:3,84,363,0,0,0,4,79
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:84:5,84,23,0,0,0,4,79
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:86:5,86,450,0,0,0,23,45
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:87:1,87,531,0,0,0,1,43
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:87:2,87,481,0,0,0,3,43
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:87:3,87,257,0,0,0,1,43
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:87:6,87,4,0,0,0,4,43
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:87:7,87,391,0,0,0,2,43
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:90:7,90,514,0,0,0,0,43
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:93:0,93,0,0,0,0,16,47
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:93:1,93,19,0,0,0,9,47
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:93:3,93,565,0,0,0,16,47
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:93:4,93,6,0,0,0,14,47
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:93:5,93,516,0,0,0,12,47
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:93:6,93,526,0,0,0,8,47
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:93:7,93,18,0,0,0,11,47
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:94:0,94,313,0,0,0,4,55
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:94:1,94,386,0,0,0,4,55
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:94:6,94,304,0,0,0,8,55
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:94:7,94,320,0,0,0,7,55
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:95:3,95,3,0,0,0,8,51
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:98:5,98,82,0,0,0,22,78
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:99:2,99,3,0,0,0,4,14
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:100:4,100,32,0,0,0,9,62
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:101:0,101,387,0,0,0,19,46
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:101:1,101,2,0,0,0,24,46
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:101:3,101,390,0,0,0,20,46
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:101:4,101,359,0,0,0,18,46
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:101:5,101,279,0,0,0,14,46
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:101:6,101,302,0,0,0,18,46
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:102:1,102,474,0,0,0,11,68
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:102:6,102,579,0,0,0,6,68
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:102:7,102,285,0,0,0,18,68
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:105:1,105,25,0,0,0,13,37
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:105:4,105,607,0,0,0,14,37
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:105:6,105,499,0,0,0,12,37
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:105:7,105,601,0,0,0,15,37
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:107:2,107,2,0,0,0,13,30
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:107:6,107,2,0,0,0,12,30
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:107:7,107,23,0,0,0,4,30
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:109:0,109,390,0,0,0,13,81
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:109:2,109,300,0,0,0,11,81
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:109:4,109,395,0,0,0,17,81
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:112:2,112,428,0,0,0,8,36
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:112:3,112,384,0,0,0,3,36
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:112:4,112,0,0,0,0,9,36
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:112:7,112,394,0,0,0,7,36
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:113:0,113,4,0,0,0,4,9
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2:113:2,113,582,0,0,0,5,9
