tag,sample_id,stable_prompt_id,blocks_after_capture,novel_triples_after_capture,new_gold_triples_after_capture,new_gold_pairs_after_capture,gold_pairs_covered_at_capture,gold_pairs_total
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:134:2,134,14,0,0,0,18,64
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:134:4,134,300,0,0,0,19,64
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:134:5,134,240,0,0,0,3,64
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:134:6,134,245,0,0,0,15,64
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:138:0,138,52,0,0,0,15,83
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:144:6,144,6,0,0,0,15,41
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:147:0,147,0,0,0,0,35,47
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:147:3,147,0,0,0,0,25,47
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:147:4,147,0,0,0,0,33,47
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:147:5,147,3,0,0,0,27,47
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:147:6,147,0,0,0,0,30,47
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:147:7,147,0,0,0,0,29,47
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:154:4,154,466,0,0,0,6,77
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:154:5,154,11,0,0,0,13,77
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:154:7,154,0,0,0,0,5,77
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:171:4,171,449,0,0,0,13,63
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:171:5,171,37,0,0,0,5,63
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:187:4,187,0,0,0,0,24,57
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:215:5,215,2,0,0,0,34,68
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:215:6,215,16,0,0,0,8,68
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:216:4,216,221,0,0,0,33,70
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:216:5,216,409,0,0,0,6,70
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:228:1,228,25,0,0,0,23,43
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:228:3,228,15,0,0,0,24,43
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:229:3,229,2,0,0,0,33,76
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:238:2,238,363,0,0,0,3,42
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:238:3,238,6,0,0,0,11,42
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:238:4,238,300,0,0,0,10,42
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:238:7,238,7,0,0,0,8,42
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:245:5,245,2,0,0,0,24,34
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:255:4,255,6,0,0,0,8,36
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:259:0,259,18,0,0,0,12,56
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:264:3,264,28,0,0,0,13,49
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:268:1,268,1,0,0,0,9,22
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:298:0,298,3,0,0,0,23,79
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:298:2,298,199,0,0,0,25,79
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:298:3,298,6,0,0,0,31,79
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:298:5,298,47,0,0,0,32,79
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:298:6,298,177,0,0,0,48,79
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:298:7,298,27,0,0,0,32,79
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:309:5,309,110,0,0,0,10,33
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:315:2,315,0,0,0,0,21,49
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:315:5,315,17,11,0,2,16,49
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:325:1,325,0,0,0,0,4,30
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:325:3,325,19,0,0,0,5,30
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:325:4,325,0,0,0,0,4,30
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:325:5,325,5,0,0,0,4,30
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:325:6,325,330,0,0,0,2,30
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:328:2,328,7,0,0,0,9,34
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:329:3,329,9,0,0,0,16,58
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:334:0,334,0,0,0,0,4,58
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:334:3,334,473,0,0,0,3,58
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:338:5,338,11,0,0,0,18,61
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:343:7,343,8,0,0,0,13,57
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:353:0,353,1,0,0,0,12,26
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:353:2,353,1,0,0,0,16,26
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:353:3,353,8,0,0,0,14,26
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:353:5,353,5,0,0,0,12,26
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:353:6,353,1,0,0,0,13,26
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:368:5,368,5,0,0,0,6,30
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:369:7,369,0,0,0,0,7,36
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:376:6,376,3,0,0,0,15,69
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:377:1,377,84,74,0,5,35,70
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:380:5,380,26,0,0,0,23,61
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:391:4,391,0,0,0,0,11,61
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:391:7,391,4,0,0,0,7,61
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:395:2,395,2,0,0,0,2,19
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:395:5,395,8,0,0,0,2,19
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:397:5,397,0,0,0,0,13,26
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:399:2,399,4,0,0,0,7,42
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:409:7,409,0,0,0,0,4,41
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:410:2,410,562,0,0,0,12,49
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:420:4,420,0,0,0,0,28,77
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:420:7,420,374,0,0,0,27,77
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:425:1,425,0,0,0,0,10,40
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:425:4,425,22,0,0,0,11,40
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:432:5,432,0,0,0,0,10,46
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:441:2,441,20,0,0,0,23,83
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:451:4,451,401,0,0,0,20,68
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:459:0,459,37,0,0,0,6,68
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:459:1,459,10,0,0,0,3,68
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:459:4,459,0,0,0,0,9,68
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:472:0,472,13,0,0,0,17,61
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:472:2,472,40,0,0,0,12,61
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:479:6,479,0,0,0,0,17,53
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:483:5,483,0,0,0,0,3,46
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:502:2,502,0,0,0,0,37,101
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:507:6,507,18,0,0,0,20,64
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:508:3,508,17,0,0,0,32,61
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:510:1,510,1,0,0,0,4,30
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:510:5,510,17,0,0,0,6,30
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:510:7,510,446,0,0,0,2,30
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:513:6,513,27,0,0,0,16,64
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:519:0,519,5,1,0,0,1,20
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:519:4,519,297,0,0,0,1,20
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:519:7,519,4,0,0,0,0,20
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:520:0,520,4,0,0,0,10,54
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:520:7,520,9,0,0,0,10,54
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:521:1,521,514,0,0,0,7,74
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:521:3,521,333,0,0,0,6,74
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:521:5,521,10,0,0,0,8,74
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:521:6,521,12,0,0,0,11,74
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:531:0,531,0,0,0,0,13,91
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:531:1,531,328,0,0,0,9,91
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:531:6,531,14,0,0,0,6,91
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:539:2,539,504,0,0,0,10,72
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:541:7,541,99,0,0,0,5,35
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:548:1,548,438,0,0,0,2,47
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:548:3,548,31,0,0,0,7,47
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:548:5,548,371,0,0,0,4,47
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:553:1,553,21,0,0,0,14,52
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:553:5,553,9,0,0,0,16,52
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:553:7,553,13,0,0,0,13,52
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:558:4,558,0,0,0,0,27,82
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:569:2,569,0,0,0,0,9,127
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:579:6,579,13,10,0,1,39,94
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:585:7,585,9,0,0,0,8,64
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:592:4,592,0,0,0,0,21,71
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:605:0,605,4,0,0,0,28,102
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:610:4,610,5,0,0,0,12,71
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:613:0,613,4,0,0,0,12,64
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:620:5,620,20,9,1,1,31,67
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:621:3,621,7,0,0,0,28,71
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:635:1,635,0,0,0,0,3,65
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:640:6,640,3,0,0,0,49,77
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:643:6,643,438,0,0,0,24,54
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:644:1,644,26,0,0,0,4,69
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:644:4,644,4,0,0,0,8,69
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:647:5,647,13,0,0,0,12,44
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:651:5,651,0,0,0,0,16,73
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:655:7,655,12,0,0,0,26,59
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:663:2,663,188,0,0,0,24,75
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:664:0,664,3,0,0,0,22,53
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:665:0,665,521,0,0,0,16,82
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:665:2,665,26,0,0,0,16,82
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:665:5,665,0,0,0,0,24,82
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:668:1,668,19,0,0,0,23,84
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:672:2,672,5,0,0,0,6,48
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:672:7,672,7,0,0,0,5,48
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:679:1,679,6,2,0,0,22,55
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:684:2,684,1,0,0,0,15,65
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:684:4,684,1,0,0,0,18,65
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:684:6,684,2,0,0,0,24,65
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:684:7,684,0,0,0,0,10,65
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:685:5,685,1,0,0,0,22,58
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:688:3,688,7,0,0,0,0,59
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:688:4,688,6,0,0,0,6,59
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:690:0,690,0,0,0,0,24,45
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:690:1,690,266,1,0,0,18,45
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:690:6,690,4,0,0,0,25,45
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:700:0,700,4,0,0,0,8,41
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:706:3,706,1,0,0,0,2,35
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:707:0,707,2,0,0,0,10,83
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:710:0,710,2,0,0,0,5,67
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:710:2,710,16,0,0,0,8,67
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:710:5,710,4,0,0,0,6,67
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:710:6,710,0,0,0,0,6,67
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:710:7,710,19,0,0,0,5,67
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:711:0,711,0,0,0,0,12,59
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:711:7,711,6,0,0,0,7,59
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:719:0,719,436,0,0,0,25,60
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:719:1,719,35,0,0,0,24,60
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:719:2,719,351,0,0,0,25,60
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:719:3,719,417,0,0,0,24,60
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:719:6,719,355,0,0,0,35,60
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:719:7,719,539,0,0,0,32,60
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:721:3,721,3,0,0,0,12,76
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:730:1,730,33,0,0,0,14,78
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:730:6,730,421,0,0,0,11,78
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:737:5,737,4,0,0,0,33,82
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:739:0,739,1,0,0,0,22,64
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:742:3,742,5,0,0,0,14,41
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:742:5,742,0,0,0,0,11,41
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:745:1,745,96,0,0,0,13,88
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:745:6,745,6,0,0,0,12,88
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:759:6,759,346,0,0,0,4,17
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:761:5,761,13,0,0,0,24,56
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:765:0,765,10,0,0,0,28,47
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:765:3,765,0,0,0,0,22,47
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:770:1,770,16,0,0,0,15,91
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:770:5,770,12,0,0,0,16,91
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:772:0,772,27,0,0,0,5,45
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:772:4,772,0,0,0,0,6,45
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:774:4,774,0,0,0,0,2,66
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:776:5,776,11,0,0,0,18,56
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:779:3,779,309,0,0,0,2,92
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:780:3,780,18,0,0,0,9,82
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:782:0,782,372,0,0,0,17,60
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:783:4,783,33,0,0,0,12,51
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:789:1,789,12,0,0,0,12,70
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:789:5,789,16,0,0,0,18,70
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:815:3,815,386,0,0,0,18,55
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:819:7,819,3,0,0,0,19,53
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:822:5,822,10,0,0,0,12,55
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:822:6,822,24,0,0,0,3,55
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:823:2,823,23,9,0,0,19,45
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:830:2,830,0,0,0,0,27,80
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:830:6,830,299,0,0,0,19,80
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:834:2,834,418,0,0,0,10,55
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:844:4,844,10,0,0,0,13,70
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:853:6,853,1,0,0,0,10,98
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:854:5,854,1,0,0,0,30,88
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:858:2,858,9,0,0,0,23,66
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:865:2,865,47,0,0,0,6,106
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:867:3,867,45,0,0,0,4,72
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:867:5,867,21,0,0,0,3,72
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:867:7,867,398,0,0,0,4,72
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:875:2,875,56,0,0,0,26,102
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:875:7,875,1,0,0,0,50,102
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:878:5,878,18,0,0,0,12,62
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:885:7,885,15,0,0,0,1,61
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:886:3,886,0,0,0,0,27,40
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:886:5,886,2,0,0,0,25,40
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:887:3,887,8,0,0,0,4,55
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:890:0,890,28,0,0,0,22,66
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:891:6,891,12,0,0,0,11,82
qwen3-4b-isc-a-s42,qwen3-4b-isc-a-s42:896:0,896,0,0,0,0,10,89
