episode_variant,capture_kind,model,episode_ordinal,gap_at_risk,gap_stop_events,gap_censored,gap_stop_hazard,episodes_started,capture_events,inepisode_stop_events,inepisode_censored,capture_hazard_given_episode,capture_cif_after_episode,stop_cif_after_episode,event_free_survival
lineage,primary,M0,42,0,0,0,0.0,0,0,0,0,0.0,0.05522343717257757,0.9447765628274232,0.0
lineage,primary,M0,43,0,0,0,0.0,0,0,0,0,0.0,0.05522343717257757,0.9447765628274232,0.0
lineage,primary,M0,44,0,0,0,0.0,0,0,0,0,0.0,0.05522343717257757,0.9447765628274232,0.0
lineage,primary,M0,45,0,0,0,0.0,0,0,0,0,0.0,0.05522343717257757,0.9447765628274232,0.0
lineage,primary,M0,46,0,0,0,0.0,0,0,0,0,0.0,0.05522343717257757,0.9447765628274232,0.0
lineage,primary,M0,47,0,0,0,0.0,0,0,0,0,0.0,0.05522343717257757,0.9447765628274232,0.0
lineage,primary,M0,48,0,0,0,0.0,0,0,0,0,0.0,0.05522343717257757,0.9447765628274232,0.0
lineage,primary,M0,49,0,0,0,0.0,0,0,0,0,0.0,0.05522343717257757,0.9447765628274232,0.0
lineage,primary,M0,50,0,0,0,0.0,0,0,0,0,0.0,0.05522343717257757,0.9447765628274232,0.0
lineage,primary,M0,51,0,0,0,0.0,0,0,0,0,0.0,0.05522343717257757,0.9447765628274232,0.0
lineage,primary,M0,52,0,0,0,0.0,0,0,0,0,0.0,0.05522343717257757,0.9447765628274232,0.0
lineage,primary,M0,53,0,0,0,0.0,0,0,0,0,0.0,0.05522343717257757,0.9447765628274232,0.0
lineage,primary,M0,54,0,0,0,0.0,0,0,0,0,0.0,0.05522343717257757,0.9447765628274232,0.0
lineage,primary,M0,55,0,0,0,0.0,0,0,0,0,0.0,0.05522343717257757,0.9447765628274232,0.0
lineage,primary,M0,56,0,0,0,0.0,0,0,0,0,0.0,0.05522343717257757,0.9447765628274232,0.0
lineage,primary,M0,57,0,0,0,0.0,0,0,0,0,0.0,0.05522343717257757,0.9447765628274232,0.0
lineage,primary,M0,58,0,0,0,0.0,0,0,0,0,0.0,0.05522343717257757,0.9447765628274232,0.0
lineage,primary,M0,59,0,0,0,0.0,0,0,0,0,0.0,0.05522343717257757,0.9447765628274232,0.0
lineage,primary,M0,60,0,0,0,0.0,0,0,0,0,0.0,0.05522343717257757,0.9447765628274232,0.0
lineage,primary,M0,61,0,0,0,0.0,0,0,0,0,0.0,0.05522343717257757,0.9447765628274232,0.0
lineage,primary,M0,62,0,0,0,0.0,0,0,0,0,0.0,0.05522343717257757,0.9447765628274232,0.0
lineage,primary,M0,63,0,0,0,0.0,0,0,0,0,0.0,0.05522343717257757,0.9447765628274232,0.0
lineage,primary,M0,64,0,0,0,0.0,0,0,0,0,0.0,0.05522343717257757,0.9447765628274232,0.0
lineage,primary,M0,65,0,0,0,0.0,0,0,0,0,0.0,0.05522343717257757,0.9447765628274232,0.0
lineage,primary,M0,66,0,0,0,0.0,0,0,0,0,0.0,0.05522343717257757,0.9447765628274232,0.0
lineage,primary,M0,67,0,0,0,0.0,0,0,0,0,0.0,0.05522343717257757,0.9447765628274232,0.0
lineage,primary,M0,68,0,0,0,0.0,0,0,0,0,0.0,0.05522343717257757,0.9447765628274232,0.0
lineage,primary,M1,1,8848,1832,1,0.2070524412296564,7015,63,249,0,0.008980755523877405,0.007121268168571867,0.23519840589591665,0.7576803259355115
lineage,primary,M1,2,6703,1116,0,0.16649261524690437,5587,55,313,0,0.009844281367460175,0.013338248315737782,0.3967268537195547,0.5899348979647075
lineage,primary,M1,3,5219,761,0,0.1458133742096187,4458,45,298,0,0.010094212651413189,0.01842486843614626,0.5164319805531675,0.4651431510106862
lineage,primary,M1,4,4115,479,0,0.1164034021871203,3636,43,305,0,0.011826182618261826,0.023285416551203246,0.6050522066509508,0.37166237679784603
lineage,primary,M1,5,3288,323,0,0.0982360097323601,2965,28,239,0,0.009443507588532884,0.026450424626124076,0.6685784401547189,0.3049711352191571
lineage,primary,M1,6,2698,260,0,0.09636767976278725,2438,26,219,0,0.01066447908121411,0.02938936069569342,0.7227226854364003,0.2478879538679064
lineage,primary,M1,7,2193,165,0,0.07523939808481532,2028,26,218,0,0.01282051282051282,0.03232829676526276,0.7660154744612102,0.20165622877352718
lineage,primary,M1,8,1784,135,0,0.07567264573991031,1649,7,185,0,0.004244996967859308,0.033119548783992966,0.8021869953174482,0.1646934558985589
lineage,primary,M1,9,1457,95,0,0.06520247083047358,1362,9,149,0,0.006607929515418502,0.03413687280807466,0.8297677799703297,0.1360953472215957
lineage,primary,M1,10,1204,84,0,0.06976744186046512,1120,7,134,0,0.00625,0.034928124826804866,0.8544096285536418,0.11066224661955329
lineage,primary,M1,11,979,65,0,0.06639427987742594,914,7,116,0,0.007658643326039387,0.03571937684553507,0.8748691450379514,0.08941147811651344
lineage,primary,M1,12,791,37,0,0.04677623261694058,754,4,94,0,0.005305039787798408,0.036171520856238044,0.8896768613884739,0.07415161775528802
lineage,primary,M1,13,656,34,0,0.051829268292682924,622,2,78,0,0.003215434083601286,0.036397592861589535,0.9023368936881572,0.061265513450253196
lineage,primary,M1,14,542,30,0,0.055350553505535055,512,6,54,0,0.01171875,0.037075808877644,0.9118319179129197,0.05109227320943624
lineage,primary,M1,15,452,24,0,0.05309734513274336,428,2,46,0,0.004672897196261682,0.03730188088299549,0.9197444381002219,0.04295368101678268
lineage,primary,M1,16,380,12,0,0.031578947368421054,368,0,49,0,0.0,0.03730188088299549,0.9266396342634422,0.036058484853562306
lineage,primary,M1,17,319,14,0,0.0438871473354232,305,2,46,0,0.006557377049180328,0.03752795288834698,0.9334217944239869,0.029050252687666183
lineage,primary,M1,18,257,8,0,0.0311284046692607,249,2,31,0,0.008032128514056224,0.037754024893698473,0.9378301985283409,0.024415776577960686
lineage,primary,M1,19,216,4,0,0.018518518518518517,212,2,33,0,0.009433962264150943,0.037980096899049964,0.9420125306273434,0.020007372473606674
lineage,primary,M1,20,177,6,0,0.03389830508474576,171,1,26,0,0.005847953216374269,0.03809313290172571,0.9456296827129671,0.016277184385307123
lineage,primary,M1,21,144,5,0,0.034722222222222224,139,2,14,0,0.014388489208633094,0.0383192049070772,0.9477773667638062,0.0139034283291165
lineage,primary,M1,22,123,3,0,0.024390243902439025,120,1,20,0,0.008333333333333333,0.038432240909752946,0.9503771948253483,0.011190564264898645
lineage,primary,M1,23,99,3,0,0.030303030303030304,96,1,11,0,0.010416666666666666,0.03854527691242869,0.9519596988628087,0.009495024224762488
lineage,primary,M1,24,84,1,0,0.011904761904761904,83,0,11,0,0.0,0.03854527691242869,0.9533161308949176,0.008138592192653562
lineage,primary,M1,25,72,4,0,0.05555555555555555,68,1,7,0,0.014705882352941176,0.03865831291510444,0.9545595269243508,0.006782160160544635
lineage,primary,M1,26,60,4,0,0.06666666666666667,56,0,7,0,0.0,0.03865831291510444,0.9558029229537839,0.005538764131111451
lineage,primary,M1,27,49,3,0,0.061224489795918366,46,1,7,0,0.021739130434782608,0.03877134891778018,0.9569332829805414,0.004295368101678269
lineage,primary,M1,28,38,1,0,0.02631578947368421,37,0,7,0,0.0,0.03877134891778018,0.9578375710019473,0.0033910800802723177
lineage,primary,M1,29,30,3,0,0.1,27,0,5,0,0.0,0.03877134891778018,0.9587418590233533,0.002486792058866367
lineage,primary,M1,30,22,0,0,0.0,22,0,2,0,0.0,0.03877134891778018,0.9589679310287048,0.002260720053514879
lineage,primary,M1,31,20,0,0,0.0,20,0,1,0,0.0,0.03877134891778018,0.9590809670313806,0.002147684050839135
lineage,primary,M1,32,19,1,0,0.05263157894736842,18,0,5,0,0.0,0.03877134891778018,0.959759183047435,0.0014694680347846715
lineage,primary,M1,33,13,0,0,0.0,13,0,0,0,0.0,0.03877134891778018,0.959759183047435,0.0014694680347846715
lineage,primary,M1,34,13,0,0,0.0,13,0,3,0,0.0,0.03877134891778018,0.9600982910554623,0.0011303600267574395
lineage,primary,M1,35,10,0,0,0.0,10,0,2,0,0.0,0.03877134891778018,0.9603243630608138,0.0009042880214059517
lineage,primary,M1,36,8,0,0,0.0,8,0,1,0,0.0,0.03877134891778018,0.9604373990634896,0.0007912520187302078
lineage,primary,M1,37,7,0,0,0.0,7,0,0,0,0.0,0.03877134891778018,0.9604373990634896,0.0007912520187302078
lineage,primary,M1,38,7,0,0,0.0,7,0,1,0,0.0,0.03877134891778018,0.9605504350661653,0.0006782160160544639
lineage,primary,M1,39,6,0,0,0.0,6,0,0,0,0.0,0.03877134891778018,0.9605504350661653,0.0006782160160544639
lineage,primary,M1,40,6,0,0,0.0,6,0,1,0,0.0,0.03877134891778018,0.9606634710688411,0.00056518001337872
lineage,primary,M1,41,5,0,0,0.0,5,0,0,0,0.0,0.03877134891778018,0.9606634710688411,0.00056518001337872
lineage,primary,M1,42,5,0,0,0.0,5,0,0,0,0.0,0.03877134891778018,0.9606634710688411,0.00056518001337872
lineage,primary,M1,43,5,0,0,0.0,5,0,1,0,0.0,0.03877134891778018,0.9607765070715168,0.000452144010702976
lineage,primary,M1,44,4,0,0,0.0,4,0,1,0,0.0,0.03877134891778018,0.9608895430741926,0.000339108008027232
lineage,primary,M1,45,3,0,0,0.0,3,0,0,0,0.0,0.03877134891778018,0.9608895430741926,0.000339108008027232
lineage,primary,M1,46,3,0,0,0.0,3,0,0,0,0.0,0.03877134891778018,0.9608895430741926,0.000339108008027232
lineage,primary,M1,47,3,0,0,0.0,3,0,1,0,0.0,0.03877134891778018,0.9610025790768684,0.00022607200535148804
lineage,primary,M1,48,2,1,0,0.5,1,0,0,0,0.0,0.03877134891778018,0.9611156150795441,0.00011303600267574402
lineage,primary,M1,49,1,0,0,0.0,1,0,0,0,0.0,0.03877134891778018,0.9611156150795441,0.00011303600267574402
lineage,primary,M1,50,1,0,0,0.0,1,0,0,0,0.0,0.03877134891778018,0.9611156150795441,0.00011303600267574402
lineage,primary,M1,51,1,0,0,0.0,1,0,0,0,0.0,0.03877134891778018,0.9611156150795441,0.00011303600267574402
lineage,primary,M1,52,1,0,0,0.0,1,0,0,0,0.0,0.03877134891778018,0.9611156150795441,0.00011303600267574402
lineage,primary,M1,53,1,0,0,0.0,1,0,0,0,0.0,0.03877134891778018,0.9611156150795441,0.00011303600267574402
lineage,primary,M1,54,1,0,0,0.0,1,0,0,0,0.0,0.03877134891778018,0.9611156150795441,0.00011303600267574402
lineage,primary,M1,55,1,0,0,0.0,1,0,0,0,0.0,0.03877134891778018,0.9611156150795441,0.00011303600267574402
lineage,primary,M1,56,1,0,0,0.0,1,0,0,0,0.0,0.03877134891778018,0.9611156150795441,0.00011303600267574402
lineage,primary,M1,57,1,0,0,0.0,1,0,0,0,0.0,0.03877134891778018,0.9611156150795441,0.00011303600267574402
lineage,primary,M1,58,1,0,0,0.0,1,0,0,0,0.0,0.03877134891778018,0.9611156150795441,0.00011303600267574402
lineage,primary,M1,59,1,0,0,0.0,1,0,0,0,0.0,0.03877134891778018,0.9611156150795441,0.00011303600267574402
lineage,primary,M1,60,1,0,0,0.0,1,0,0,0,0.0,0.03877134891778018,0.9611156150795441,0.00011303600267574402
lineage,primary,M1,61,1,0,0,0.0,1,0,0,0,0.0,0.03877134891778018,0.9611156150795441,0.00011303600267574402
lineage,primary,M1,62,1,0,0,0.0,1,0,0,0,0.0,0.03877134891778018,0.9611156150795441,0.00011303600267574402
lineage,primary,M1,63,1,0,0,0.0,1,0,0,0,0.0,0.03877134891778018,0.9611156150795441,0.00011303600267574402
lineage,primary,M1,64,1,0,0,0.0,1,0,0,0,0.0,0.03877134891778018,0.9611156150795441,0.00011303600267574402
lineage,primary,M1,65,1,0,0,0.0,1,0,0,0,0.0,0.03877134891778018,0.9611156150795441,0.00011303600267574402
lineage,primary,M1,66,1,0,0,0.0,1,0,0,0,0.0,0.03877134891778018,0.9611156150795441,0.00011303600267574402
lineage,primary,M1,67,1,0,0,0.0,1,0,0,0,0.0,0.03877134891778018,0.9611156150795441,0.00011303600267574402
lineage,primary,M1,68,1,1,0,1.0,0,0,0,0,0.0,0.03877134891778018,0.9612286510822199,0.0
lineage,legacy,M0,1,8848,2427,7,0.2742992766726944,6414,10,315,9,0.0015590894917368258,0.0011314323718854158,0.30993939638708495,0.6889291712410296
lineage,legacy,M0,2,6080,1218,1,0.20032894736842105,4861,9,291,3,0.0018514708907632176,0.0021514386339702212,0.48093205454727445,0.5169165068187552
lineage,legacy,M0,3,4558,652,0,0.14304519526107942,3906,13,323,5,0.0033282130056323605,0.003625750742053551,0.5915054626535242,0.40486878660442216
lineage,legacy,M0,4,3565,444,0,0.12454417952314166,3121,3,266,1,0.0009612303748798462,0.003966453788284481,0.6721385169281777,0.3238950292835377
lineage,legacy,M0,5,2851,305,0,0.10698000701508242,2546,3,234,3,0.001178318931657502,0.004307276337513037,0.7333729682729082,0.26231975538957863
lineage,legacy,M0,6,2306,218,0,0.09453599306157849,2088,5,212,5,0.0023946360153256703,0.004876052910343867,0.7822877535363596,0.21283619355329647
lineage,legacy,M0,7,1866,125,0,0.0669882100750268,1741,5,210,2,0.002871912693854107,0.0054463535361565585,0.82049789546581,0.17405575099803347
lineage,legacy,M0,8,1524,126,0,0.08267716535433071,1398,1,156,1,0.000715307582260372,0.005560563346522722,0.8527050619890681,0.14173437466440916
lineage,legacy,M0,9,1240,68,0,0.054838709677419356,1172,0,132,2,0.0,0.005560563346522722,0.8755654449994567,0.11887399165402059
lineage,legacy,M0,10,1038,50,0,0.04816955684007707,988,1,117,2,0.0010121457489878543,0.005675085496478426,0.8946906440420592,0.09963427046146234
lineage,legacy,M0,11,868,32,0,0.03686635944700461,836,0,93,2,0.0,0.005675085496478426,0.9090388972767168,0.08528601722680473
lineage,legacy,M0,12,741,40,0,0.05398110661268556,701,1,88,1,0.0014265335235378032,0.0057901813361907134,0.9237711647598895,0.0704386539039197
lineage,legacy,M0,13,611,28,0,0.04582651391162029,583,0,72,0,0.0,0.0057901813361907134,0.9352995860207601,0.058910232643049044
lineage,legacy,M0,14,511,22,0,0.043052837573385516,489,0,49,0,0.0,0.0057901813361907134,0.9434847651159783,0.050725053547830884
lineage,legacy,M0,15,440,12,0,0.02727272727272727,428,1,67,0,0.002336448598130841,0.00590546554879942,0.9525922179120662,0.04150231653913436
lineage,legacy,M0,16,360,17,0,0.04722222222222222,343,0,51,1,0.0,0.00590546554879942,0.9604315443694582,0.03366299008174231
lineage,legacy,M0,17,291,6,0,0.020618556701030927,285,0,46,0,0.0,0.00590546554879942,0.9664469240404225,0.027647610410778043
lineage,legacy,M0,18,239,10,0,0.04184100418410042,229,0,33,2,0.0,0.00590546554879942,0.9714211803067968,0.02267335414440375
lineage,legacy,M0,19,194,8,0,0.041237113402061855,186,0,18,0,0.0,0.00590546554879942,0.974459877253985,0.019634657197215615
lineage,legacy,M0,20,168,6,0,0.03571428571428571,162,0,24,0,0.0,0.00590546554879942,0.9779660660392021,0.016128468411998543
lineage,legacy,M0,21,138,4,0,0.028985507246376812,134,0,19,1,0.0,0.00590546554879942,0.9806541441078686,0.013440390343332118
lineage,legacy,M0,22,114,6,0,0.05263157894736842,108,0,21,0,0.0,0.00590546554879942,0.983837394452342,0.010257139998858723
lineage,legacy,M0,23,87,1,0,0.011494252873563218,86,0,11,0,0.0,0.00590546554879942,0.985252172383219,0.008842362067981658
lineage,legacy,M0,24,75,4,0,0.05333333333333334,71,0,8,1,0.0,0.00590546554879942,0.9866669503140961,0.0074275841371045925
lineage,legacy,M0,25,62,3,0,0.04838709677419355,59,0,3,0,0.0,0.00590546554879942,0.9873857487789772,0.0067087856722235035
lineage,legacy,M0,26,56,3,0,0.05357142857142857,53,0,7,0,0.0,0.00590546554879942,0.9885837462204458,0.005510788230755021
lineage,legacy,M0,27,46,1,0,0.021739130434782608,45,0,5,0,0.0,0.00590546554879942,0.9893025446853269,0.004791989765873931
lineage,legacy,M0,28,40,2,0,0.05,38,0,4,0,0.0,0.00590546554879942,0.990021343150208,0.004073191300992842
lineage,legacy,M0,29,34,0,0,0.0,34,0,4,0,0.0,0.00590546554879942,0.9905005421267954,0.003593992324405449
lineage,legacy,M0,30,30,2,0,0.06666666666666667,28,0,2,0,0.0,0.00590546554879942,0.9909797411033827,0.0031147933478180563
lineage,legacy,M0,31,26,1,0,0.038461538461538464,25,0,2,0,0.0,0.00590546554879942,0.9913391403358233,0.002755394115377512
lineage,legacy,M0,32,23,1,0,0.043478260869565216,22,0,4,0,0.0,0.00590546554879942,0.9919381390565576,0.00215639539464327
lineage,legacy,M0,33,18,1,0,0.05555555555555555,17,0,2,0,0.0,0.00590546554879942,0.9922975382889981,0.0017969961622027247
lineage,legacy,M0,34,15,0,0,0.0,15,0,1,0,0.0,0.00590546554879942,0.992417338033145,0.0016771964180558763
lineage,legacy,M0,35,14,1,0,0.07142857142857142,13,0,0,0,0.0,0.00590546554879942,0.9925371377772919,0.0015573966739090281
lineage,legacy,M0,36,13,0,0,0.0,13,0,2,0,0.0,0.00590546554879942,0.9927767372655856,0.0013177971856153316
lineage,legacy,M0,37,11,0,0,0.0,11,0,4,0,0.0,0.00590546554879942,0.993255936242173,0.0008385982090279383
lineage,legacy,M0,38,7,0,0,0.0,7,0,0,0,0.0,0.00590546554879942,0.993255936242173,0.0008385982090279383
lineage,legacy,M0,39,7,1,0,0.14285714285714285,6,0,0,0,0.0,0.00590546554879942,0.9933757359863199,0.00071879846488109
lineage,legacy,M0,40,6,0,0,0.0,6,0,1,0,0.0,0.00590546554879942,0.9934955357304668,0.0005989987207342417
lineage,legacy,M0,41,5,0,0,0.0,5,0,1,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,42,4,0,0,0.0,4,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,43,4,0,0,0.0,4,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,44,4,0,0,0.0,4,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,45,4,0,0,0.0,4,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,46,4,0,0,0.0,4,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,47,4,0,0,0.0,4,0,0,1,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,48,3,0,0,0.0,3,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,49,3,0,0,0.0,3,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,50,3,0,0,0.0,3,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,51,3,0,0,0.0,3,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,52,3,0,0,0.0,3,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,53,3,0,0,0.0,3,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,54,3,0,0,0.0,3,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,55,3,0,0,0.0,3,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,56,3,0,0,0.0,3,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,57,3,0,0,0.0,3,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,58,3,0,0,0.0,3,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,59,3,0,0,0.0,3,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,60,3,0,0,0.0,3,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,61,3,0,0,0.0,3,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,62,3,0,0,0.0,3,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,63,3,0,0,0.0,3,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,64,3,0,0,0.0,3,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,65,3,0,0,0.0,3,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,66,3,0,0,0.0,3,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,67,3,0,0,0.0,3,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,68,3,0,0,0.0,3,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,69,3,0,0,0.0,3,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,70,3,0,0,0.0,3,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,71,3,0,0,0.0,3,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,72,3,0,0,0.0,3,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,73,3,0,0,0.0,3,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,74,3,0,0,0.0,3,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,75,3,0,0,0.0,3,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
